aX	aY	aZ	gX	gY	gZ	
-0.0814	0.8795	0.1873	-6.8970	-0.1221	-4.8218
-0.0928	0.8792	0.1848	-11.0474	0.8545	-6.4697
-0.0989	0.8801	0.1764	-14.5264	2.0142	-8.4229
-0.0966	0.8754	0.1661	-17.3340	2.7466	-10.2539
-0.0991	0.8674	0.1688	-20.4468	3.4180	-11.8408
-0.1050	0.8545	0.1626	-23.2544	4.0283	-13.0615
-0.1014	0.8555	0.1641	-25.8179	6.1035	-13.2446
-0.0894	0.8693	0.1543	-28.8086	7.0190	-13.0005
-0.0684	0.8754	0.1367	-32.2876	7.2021	-12.3291
-0.0520	0.8752	0.1293	-37.8418	6.9580	-11.4746
-0.0476	0.8801	0.1125	-44.9829	6.8970	-11.0474
-0.0414	0.8928	0.1014	-52.4292	6.9580	-11.5967
-0.0532	0.9054	0.1010	-60.0586	7.1411	-13.4277
-0.0603	0.9092	0.1011	-66.5894	7.8735	-16.3574
-0.0580	0.9160	0.1079	-71.7773	8.1787	-19.2871
-0.0548	0.9313	0.1200	-74.8901	7.3242	-22.2168
-0.0262	0.9440	0.1534	-75.8057	5.3101	-24.2310
-0.0052	0.9800	0.2144	-74.4019	0.9155	-26.0010
-0.0614	1.0693	0.3021	-66.8335	-5.0049	-24.4141
-0.1997	1.1554	0.3938	-48.4619	-9.8267	-16.6016
-0.4200	1.2482	0.6252	-17.5171	-14.2212	-2.1973
-0.4354	1.3060	0.8177	26.3672	-18.6768	16.4185
-0.5300	1.4202	0.9797	89.4775	-23.5596	36.3159
-0.6506	1.5356	1.0397	166.0156	-22.3999	61.7676
-0.6643	1.6244	0.9774	251.8921	-2.9907	89.4165
-0.5502	1.6578	0.9316	343.5669	29.1748	114.6851
-0.3362	1.6498	0.8827	436.4014	70.6787	125.7935
-0.0684	1.6150	0.7931	526.8555	107.4829	118.1641
0.1517	1.5934	0.5840	606.1401	122.4365	91.7358
0.2596	1.5612	0.2338	663.3911	114.8071	57.1899
0.3203	1.3409	-0.0828	681.1523	91.9189	25.9399
0.1517	0.9579	-0.1130	644.1040	73.7305	6.1035
-0.0018	0.5908	-0.0345	561.0352	73.5474	7.2021
0.1100	0.1104	0.0643	442.8101	79.5288	17.5171
0.3915	-0.2297	0.0831	305.2368	71.8994	25.0244
0.4268	-0.2671	0.1976	163.9404	33.3252	10.0098
0.2566	-0.0365	0.2715	40.0391	-26.7944	-14.5874
0.0563	0.2207	0.2950	-48.5229	-87.6465	-32.4097
-0.1400	0.3635	0.3325	-99.1211	-128.2959	-44.0063
-0.3345	0.4169	0.3450	-121.5820	-136.8408	-46.0205
-0.4266	0.4329	0.3838	-130.6763	-116.4551	-38.7573
-0.4264	0.4430	0.4583	-135.3149	-78.9185	-31.1279
-0.4048	0.4861	0.5402	-136.5967	-36.9873	-27.3438
-0.3453	0.4993	0.5828	-135.8643	0.3052	-26.6724
-0.2306	0.4684	0.5659	-134.2773	29.8462	-26.6113
-0.1664	0.4515	0.5350	-134.5825	48.0957	-25.4517
-0.1250	0.4503	0.4822	-137.3291	56.5186	-21.9727
-0.0258	0.4543	0.4077	-143.4326	56.9458	-16.1743
0.0101	0.5127	0.4265	-151.1841	47.3022	-9.3994
-0.0319	0.5874	0.4983	-154.1138	29.7852	-5.0049
-0.1128	0.6372	0.5837	-151.0010	7.3242	-0.6714
-0.1888	0.7018	0.6520	-143.3105	-12.7563	2.8076
-0.2042	0.7512	0.6539	-132.6294	-27.4658	5.1270
-0.2002	0.7719	0.6460	-125.0000	-36.3770	5.4321
-0.2048	0.7842	0.6152	-120.3003	-39.0015	3.5400
-0.1952	0.7893	0.5863	-119.6899	-36.3159	0.8545
-0.1910	0.7932	0.5630	-123.2300	-31.3110	-3.6011
-0.1949	0.8015	0.5249	-128.4180	-23.9868	-8.9111
-0.1897	0.8101	0.4893	-134.2163	-15.4419	-14.5874
-0.1469	0.8132	0.4590	-140.3809	-8.4839	-19.8975
-0.0992	0.8104	0.4543	-145.3857	-4.6387	-25.2075
-0.0962	0.8221	0.4490	-147.8271	-3.2959	-28.8086
-0.1102	0.8254	0.4323	-147.3999	-3.5400	-29.6021
-0.1045	0.8180	0.4186	-145.7520	-5.3711	-28.1982
-0.1035	0.8181	0.4141	-144.1040	-9.0942	-24.5972
-0.1077	0.8292	0.4113	-141.3574	-13.3667	-18.7378
-0.1152	0.8356	0.4128	-137.3901	-17.3340	-12.2681
-0.1211	0.8387	0.3778	-132.9956	-21.1182	-6.2866
-0.1421	0.8523	0.3658	-128.7842	-24.4141	-0.4272
-0.1346	0.8566	0.3254	-124.6338	-26.7944	6.1646
-0.1133	0.8733	0.2926	-121.0327	-28.0151	9.9487
-0.1017	0.9026	0.3108	-118.8354	-28.1982	10.4370
-0.0991	0.9355	0.3444	-114.4409	-26.4893	7.7515
-0.1188	0.9675	0.3585	-106.5674	-25.0244	3.9673
-0.1377	0.9879	0.3485	-97.4121	-23.4985	0.1831
-0.1591	0.9985	0.3422	-87.8296	-21.7285	-3.9062
-0.1802	1.0006	0.3304	-77.3926	-17.8833	-6.4087
-0.1880	0.9972	0.3169	-67.1387	-12.0239	-7.6294
-0.1803	0.9895	0.2949	-57.7393	-5.5542	-7.5684
-0.1542	0.9795	0.2723	-50.2930	-0.2441	-6.0425
-0.1326	0.9740	0.2480	-44.9219	3.2349	-4.0283
-0.1012	0.9711	0.2252	-40.8936	5.7983	-2.0142
-0.0813	0.9769	0.2147	-39.3066	5.8594	-0.9766
-0.0804	0.9806	0.2042	-39.3066	5.4321	-1.4038
-0.0809	0.9792	0.1895	-40.1001	5.4932	-2.6855
-0.0750	0.9736	0.1738	-41.2598	5.5542	-4.2725
-0.0487	0.9692	0.1682	-42.9077	3.6621	-6.3477
-0.0197	0.9799	0.2007	-45.4102	-1.0986	-8.6670
-0.0367	1.0171	0.2357	-47.0581	-8.7891	-10.9253
-0.1562	1.1256	0.3154	-45.9595	-15.8081	-9.8877
-0.2635	1.2036	0.3945	-36.8042	-17.9443	-5.3711
-0.3333	1.2517	0.5717	-12.8784	-15.3809	4.5166
-0.4624	1.3767	0.8392	23.4985	-14.7705	18.3105
-0.6732	1.5293	1.0596	80.8105	-17.2119	37.0483
-0.7814	1.6261	1.0764	158.2031	-13.0615	65.0024
-0.8164	1.7090	1.0525	247.2534	7.9346	96.5576
-0.6094	1.6805	0.9369	339.7827	41.9922	125.9766
-0.3087	1.6298	0.9238	427.4292	75.1343	141.8457
-0.0518	1.6049	0.8851	508.6670	90.9424	140.5640
0.2170	1.5697	0.7177	578.3691	85.8154	122.4365
0.3000	1.5043	0.5013	629.9438	64.4531	92.1631
0.1558	1.3771	0.3159	655.2734	39.1846	60.7300
-0.1042	1.2070	0.2529	652.2217	30.2124	39.8560
-0.2274	0.9984	0.2283	626.0376	46.0205	37.8418
-0.0996	0.6818	0.2104	580.9937	70.7397	49.0112
0.1327	0.3934	0.2136	515.9912	80.9326	62.4390
0.3613	0.1527	0.2421	438.2324	59.9365	67.3828
0.4243	-0.0374	0.2745	354.1870	8.1177	57.1899
0.2651	-0.1846	0.2893	269.8975	-58.5938	31.4331
-0.0537	-0.2719	0.2927	191.5894	-116.2720	-2.1362
-0.3352	-0.2727	0.2975	121.0938	-142.8833	-32.5317
-0.5154	-0.1875	0.3307	60.6689	-132.6294	-54.0161
-0.6370	-0.0583	0.3903	15.4419	-92.5903	-63.1104
-0.6184	0.0623	0.4547	-11.5356	-39.6118	-61.1572
-0.5570	0.1464	0.5272	-24.9023	8.1787	-51.6968
-0.5103	0.1584	0.5718	-29.7241	43.7622	-38.6353
-0.4160	0.1268	0.5790	-33.5693	63.3545	-25.6348
-0.3041	0.1060	0.5881	-41.3818	67.2607	-12.5732
-0.2646	0.0952	0.6249	-54.9316	60.6689	-3.1128
-0.2482	0.0861	0.6337	-71.5942	52.4292	1.1597
-0.1927	0.0763	0.6161	-90.6372	41.9922	1.5259
-0.1429	0.0747	0.5760	-113.5864	30.5786	-2.5024
-0.1122	0.0920	0.5221	-141.2354	21.0571	-10.3760
-0.0847	0.1559	0.4747	-172.4243	15.2588	-22.2778
-0.0753	0.2545	0.4580	-201.2939	12.0239	-37.6587
-0.1317	0.3739	0.4651	-226.1353	10.6812	-53.7720
-0.2563	0.4796	0.4929	-246.4600	14.2212	-65.7349
-0.3535	0.5387	0.5021	-260.1929	27.7710	-68.0542
-0.3669	0.5754	0.4960	-268.9209	50.9644	-61.5234
-0.3076	0.6168	0.4828	-273.6206	77.6367	-52.1240
-0.1788	0.6501	0.4767	-276.1230	97.9614	-44.7998
-0.0323	0.6379	0.4661	-277.8931	103.6987	-38.9404
0.0950	0.6569	0.4274	-279.1138	100.4639	-43.0298
0.1942	0.7034	0.4327	-284.5459	79.6509	-42.4805
0.2007	0.7587	0.4807	-289.6118	50.2319	-41.8701
0.1338	0.8046	0.5265	-290.0391	19.0430	-44.4946
0.0389	0.8517	0.5764	-285.8276	-8.4229	-48.2788
-0.0438	0.9001	0.5895	-276.0620	-28.6255	-49.9878
-0.0991	0.9265	0.5939	-262.6343	-40.4663	-48.6450
-0.1266	0.9558	0.6021	-246.1548	-43.2739	-45.8374
-0.1366	0.9919	0.5878	-228.2715	-42.5415	-41.5039
-0.1348	1.0143	0.5957	-209.5947	-39.6118	-35.9497
-0.1287	1.0358	0.6035	-190.0635	-35.5835	-30.5176
-0.1475	1.0508	0.5851	-167.6636	-32.1045	-24.5361
-0.1681	1.0740	0.5750	-146.1792	-29.9072	-17.4561
-0.1808	1.0851	0.5565	-124.2676	-26.2451	-9.8267
-0.1833	1.0728	0.5446	-102.7222	-19.1040	-2.0142
-0.1522	1.0560	0.5295	-82.5195	-10.4370	4.0283
-0.1024	1.0538	0.5359	-64.8804	-5.1880	7.9346
-0.0710	1.0636	0.5115	-49.0112	-5.0659	10.4980
-0.0640	1.0629	0.4677	-35.6445	-7.2021	12.3291
-0.0765	1.0408	0.4270	-24.9634	-8.7891	13.9160
-0.0758	1.0170	0.3784	-17.7002	-8.5449	14.8926
-0.0649	0.9860	0.3276	-14.5874	-6.9580	15.4419
-0.0570	0.9581	0.2833	-14.7705	-4.0894	14.8315
-0.0500	0.9404	0.2489	-17.0898	-1.4648	14.2212
-0.0447	0.9246	0.2272	-21.6675	-0.7324	12.3901
-0.0453	0.9135	0.2114	-27.7710	-1.9531	9.2163
-0.0537	0.9099	0.2072	-33.7524	-5.0049	5.9204
-0.0731	0.9059	0.2023	-39.3677	-8.4229	2.2583
-0.0751	0.8936	0.1875	-44.0674	-11.3525	-0.6714
-0.0830	0.8872	0.1936	-49.2554	-13.7939	-3.1738
-0.1057	0.8938	0.2078	-53.5278	-14.1602	-4.8828
-0.1097	0.9041	0.2289	-55.9692	-12.8784	-5.4932
-0.0936	0.9159	0.2494	-57.1289	-11.3525	-6.0425
-0.1274	0.9485	0.3020	-56.3354	-10.1318	-5.6152
-0.2216	1.0204	0.3838	-51.0864	-8.4839	-1.4648
-0.4083	1.1472	0.5105	-38.3911	-4.8218	7.2632
-0.5612	1.2448	0.7830	-11.2915	2.6245	27.5879
-0.4316	1.3174	0.9379	31.9824	10.1929	50.7813
-0.5817	1.5187	1.1530	93.8110	6.3477	76.5991
-0.8314	1.6638	1.1488	175.2319	7.0801	112.4268
-0.8119	1.6006	1.0229	274.4141	28.5645	151.7944
-0.6318	1.5872	0.9811	374.8169	60.6689	191.5894
-0.3856	1.6530	0.9098	484.3140	100.7080	215.4541
-0.0140	1.6521	0.7070	600.0366	130.6763	207.1533
0.2163	1.6383	0.3649	704.9561	130.9204	165.7104
0.1510	1.6661	0.1149	777.5269	111.6943	121.6431
-0.0570	1.5718	-0.0470	808.4717	96.4355	98.9380
-0.0435	1.3578	-0.0680	793.0908	100.4028	104.1870
0.6177	0.7892	-0.3068	735.3516	108.0322	119.5068
0.9296	-0.2595	-0.2224	608.4595	80.0171	106.9946
0.4204	-1.1337	-0.0432	421.6309	30.3955	82.1533
0.0145	-1.4301	0.2079	224.7314	-28.5645	41.5039
-0.0930	-1.0079	0.4229	58.4106	-76.9653	-14.4043
-0.0646	-0.4421	0.4827	-59.0210	-97.2900	-64.4531
-0.1395	0.0105	0.4966	-125.3662	-95.9473	-93.3228
-0.2192	0.2625	0.4935	-146.7896	-84.2896	-105.8350
-0.3103	0.3524	0.4546	-150.7568	-67.5659	-102.6001
-0.4480	0.4155	0.5342	-152.2827	-47.3022	-87.0361
-0.5372	0.4077	0.6261	-149.9634	-20.1416	-64.8193
-0.5223	0.3784	0.7445	-141.5405	9.3994	-43.0298
-0.4928	0.3575	0.7958	-129.6997	33.6914	-29.2969
-0.4146	0.2974	0.7776	-120.2393	49.9878	-23.6816
-0.3046	0.2466	0.7212	-119.4458	56.5186	-23.5596
-0.1963	0.2416	0.6591	-127.7466	55.7861	-27.4658
-0.1498	0.2770	0.5939	-144.1650	48.7671	-34.9121
-0.1664	0.3152	0.5690	-165.4053	42.4194	-43.0908
-0.2797	0.4388	0.5559	-187.1948	39.3677	-49.1333
-0.3728	0.5508	0.5537	-207.3975	38.6353	-42.5415
-0.3357	0.5878	0.5443	-223.3887	44.2505	-30.5176
-0.2485	0.6184	0.5446	-235.2295	50.7202	-21.7285
-0.1829	0.6606	0.5319	-244.6289	49.4995	-16.9067
-0.1327	0.6970	0.5306	-252.5024	39.3677	-15.5029
-0.1217	0.7325	0.5337	-258.9722	20.8740	-15.3198
-0.1068	0.7677	0.5282	-263.4277	-0.7935	-14.5264
-0.1195	0.7899	0.5282	-264.9536	-21.3623	-14.9536
-0.1377	0.8074	0.5150	-263.7329	-37.8418	-16.8457
-0.1727	0.8420	0.5043	-260.3149	-49.5605	-19.9585
-0.2209	0.8864	0.5067	-255.0659	-56.2134	-22.7661
-0.2703	0.9204	0.5122	-246.3379	-56.2134	-24.2310
-0.2977	0.9343	0.5232	-233.7646	-48.9502	-23.8037
-0.2889	0.9408	0.5293	-218.6279	-36.8042	-22.8882
-0.2379	0.9427	0.5298	-201.2329	-24.1089	-21.5454
-0.1337	0.9293	0.5491	-181.7017	-16.6626	-20.2637
-0.0754	0.9352	0.5939	-162.0483	-20.3247	-18.8599
-0.1251	0.9807	0.5942	-140.8691	-31.7993	-16.2964
-0.2047	1.0054	0.5709	-119.3237	-40.5884	-10.6812
-0.2428	1.0078	0.5453	-99.0601	-42.9688	-3.1738
-0.2401	0.9999	0.5209	-80.2002	-39.1846	3.7842
-0.2220	0.9921	0.4972	-63.0493	-31.6162	9.5215
-0.2102	0.9941	0.4673	-48.4619	-22.5220	12.4512
-0.1996	0.9932	0.4343	-35.5835	-12.6953	13.1836
-0.1661	0.9803	0.3911	-25.8789	-4.5776	11.6577
-0.1348	0.9584	0.3519	-19.7754	0.7324	8.3618
-0.1196	0.9413	0.3220	-16.5405	4.6997	3.9062
-0.1135	0.9308	0.3021	-15.2588	7.9956	-1.4648
-0.0945	0.9048	0.2903	-14.7095	9.7046	-7.8735
-0.0719	0.8859	0.2777	-15.5029	8.6060	-14.9536
-0.0641	0.8810	0.2448	-18.4326	4.0894	-21.4844
-0.0667	0.8729	0.2156	-23.1934	-1.7700	-26.6724
-0.0939	0.8615	0.2063	-29.6021	-6.2866	-29.9072
-0.1206	0.8622	0.1876	-35.7056	-7.3853	-31.8604
