aX	aY	aZ	gX	gY	gZ	
0.4586	-0.6763	-2.4851	-588.5010	-136.4746	-213.1348
0.6520	-0.4366	-2.3834	-668.8232	-184.1431	-262.6343
0.5773	-0.4299	-2.1254	-710.7544	-220.7642	-314.4531
0.2162	-0.3569	-1.7074	-732.6050	-240.3564	-346.6797
-0.1532	-0.1406	-1.0353	-739.3799	-249.4507	-361.5723
-0.4602	0.0551	-0.5120	-720.0317	-253.9062	-376.7090
-0.8383	0.6019	0.2437	-680.5420	-240.7227	-376.4648
-1.6030	1.3168	1.8203	-607.1777	-217.9565	-345.6421
-2.6586	1.4297	2.8469	-456.1768	-184.2041	-272.3389
-2.8208	1.3113	2.7970	-260.2539	-106.2622	-164.3677
-1.9766	1.2399	2.4646	-82.5195	5.2490	-47.9126
-1.1697	1.0238	2.1281	49.9878	102.2339	48.8281
-0.5920	0.7236	1.6980	144.1040	137.4512	119.2627
-0.2659	0.3961	1.2487	199.0356	119.4458	153.9307
-0.0944	0.0844	0.8416	219.1772	93.2617	162.6587
0.0750	-0.1841	0.5381	210.6934	65.4297	157.7759
0.2242	-0.4120	0.3474	184.1431	38.0859	138.4277
0.1409	-0.5907	0.3240	147.5830	13.0615	109.6802
-0.0437	-0.7335	0.3381	112.4268	-10.5591	81.7261
-0.2008	-0.8590	0.3400	87.5244	-27.0386	56.5186
-0.3821	-0.9868	0.3437	76.9653	-34.6680	38.0249
-0.4863	-1.0679	0.3558	79.0405	-31.1890	28.3203
-0.5900	-1.1085	0.3914	89.8438	-19.1040	26.1841
-0.6538	-1.1118	0.4000	105.1636	-2.1362	33.5693
-0.6310	-1.0439	0.5090	120.3003	17.3950	48.5840
-0.5328	-1.0433	0.3894	145.9961	50.9644	45.5322
-0.4131	-1.0144	0.3406	161.1938	68.5425	51.0254
-0.3134	-1.0005	0.3094	164.1235	69.0308	60.1807
-0.2734	-0.9961	0.2603	161.9873	64.5752	66.3452
-0.2496	-0.9764	0.2196	153.8696	56.8848	71.7773
-0.2175	-0.9779	0.1968	139.9536	47.2412	74.0356
-0.2389	-0.9579	0.1929	125.7324	38.6963	69.9463
-0.3298	-0.9576	0.2140	115.7837	32.0435	64.8804
-0.3228	-0.9518	0.2247	113.0981	32.1655	61.6455
-0.2886	-0.9509	0.2090	116.5161	41.6260	57.9834
-0.2623	-0.9752	0.1788	122.1313	53.5889	54.2603
-0.2172	-0.9875	0.1595	125.1221	63.2935	51.2085
-0.1357	-0.9969	0.1484	125.9155	69.2139	48.3398
-0.0547	-1.0082	0.1294	125.6714	70.9229	46.3257
-0.0060	-1.0278	0.1024	122.8638	64.3921	45.2881
-0.0204	-1.0430	0.0745	116.9434	51.5747	43.5181
-0.0474	-1.0424	0.0469	108.9478	37.9639	41.5649
-0.1112	-1.0188	0.0364	100.5859	25.8179	40.5884
-0.2046	-1.0194	0.0392	95.1538	18.3716	41.7480
-0.2074	-0.9979	0.0436	93.9331	19.9585	45.1660
-0.1720	-0.9910	0.0350	98.2056	29.7852	48.1567
-0.1428	-0.9806	0.0264	104.3701	39.7949	50.4150
-0.1064	-0.9836	0.0150	111.6333	47.1191	50.2319
-0.0590	-0.9836	-0.0055	119.6899	50.4761	48.5229
-0.0283	-1.0043	-0.0330	125.8545	49.8657	46.3257
-0.0098	-1.0132	-0.0629	128.6011	45.4102	42.9688
-0.0077	-1.0142	-0.0975	127.7466	37.9028	39.2456
-0.0156	-1.0228	-0.1490	123.4741	30.5786	35.7056
-0.0139	-1.0181	-0.1752	116.8213	23.8647	32.4707
-0.0205	-1.0033	-0.1875	110.4126	17.8223	30.2734
-0.0297	-0.9949	-0.1960	106.1401	14.0381	29.5410
-0.0441	-0.9994	-0.2101	104.3091	11.8408	30.3955
-0.0815	-0.9913	-0.2373	103.8208	11.2305	32.2876
-0.0939	-0.9711	-0.2294	103.8818	12.4512	35.6445
-0.0303	-0.9796	-0.2461	106.8726	15.3809	40.0391
-0.0051	-0.9895	-0.2778	108.5815	18.6157	42.5415
-0.0090	-1.0018	-0.3085	107.1777	18.0664	42.6636
-0.0006	-0.9952	-0.3208	103.2104	14.9536	41.4429
0.0151	-0.9927	-0.3499	99.4263	12.8784	39.0015
0.0211	-0.9995	-0.3878	94.7876	10.8032	35.6445
0.0078	-0.9949	-0.4174	89.2334	7.8125	31.7993
-0.0209	-0.9706	-0.4225	83.9844	5.3101	28.0762
-0.0330	-0.9542	-0.4220	80.8105	6.8970	25.7568
-0.0103	-0.9497	-0.4318	80.8105	11.5967	25.7568
0.0270	-0.9348	-0.4337	82.3975	16.1743	26.1841
0.0514	-0.9391	-0.4595	85.2051	19.4702	25.5127
0.0396	-0.9440	-0.5736	86.5479	20.3857	24.1699
0.0032	-1.0201	-0.9205	79.8950	22.4609	19.8364
0.1423	-1.2498	-1.3479	42.9077	34.9731	10.9253
0.3015	-1.4698	-1.4868	-44.3115	49.8047	-0.4272
0.4127	-1.5052	-1.4995	-159.5459	57.4951	-18.4326
0.5497	-1.4547	-1.4700	-280.1514	47.1191	-50.5371
0.4930	-1.2900	-1.5779	-391.1133	7.6904	-89.2334
0.5260	-0.9827	-1.7560	-477.3560	-52.0020	-127.8076
0.7539	-0.9043	-1.9097	-535.5225	-127.4414	-166.1377
0.8386	-0.8876	-2.0485	-577.5757	-195.3125	-220.3979
0.5222	-0.5890	-1.9767	-624.3286	-235.5957	-287.7808
0.1124	-0.2882	-1.4679	-670.7153	-252.2583	-343.9331
-0.0094	-0.1035	-0.8741	-687.9272	-252.5635	-384.2773
-0.1163	0.1262	-0.3872	-667.4805	-243.8965	-413.2080
-0.5603	0.5839	0.0757	-642.3340	-230.2246	-417.2974
-1.3046	1.1417	0.9659	-601.4404	-216.5527	-393.9209
-2.1675	1.3099	2.0481	-511.7187	-195.6177	-334.0454
-2.8901	1.4303	2.6809	-361.1450	-132.3853	-237.9150
-2.6268	1.4558	2.7682	-178.2837	-26.0010	-120.8496
-1.6870	1.2079	2.4739	-8.3618	78.9185	1.5259
-0.9127	0.7795	1.9847	126.3428	127.9297	101.3184
-0.4858	0.4381	1.4346	216.4917	115.0513	157.5317
-0.2444	0.1472	0.9133	263.3667	83.6182	178.9551
-0.1060	-0.1573	0.5319	273.4375	60.0586	182.2510
-0.0707	-0.3918	0.3251	256.2866	42.5415	174.9878
-0.0681	-0.5583	0.2211	227.8442	30.3955	159.6680
-0.0510	-0.6967	0.1732	195.3735	21.9727	144.2871
-0.1630	-0.8407	0.1920	163.8794	12.5732	130.3101
-0.2426	-0.9006	0.2675	136.9019	2.7466	117.6147
-0.2903	-0.9893	0.2401	124.0234	-6.4087	105.4077
-0.4031	-1.0137	0.2153	120.9717	-13.6108	99.1821
-0.4521	-1.0203	0.2263	120.7275	-14.6484	97.3511
-0.4813	-1.0215	0.2249	125.0610	-9.2163	99.1821
-0.4816	-1.0281	0.1949	133.9111	14.8315	90.3320
-0.4037	-1.0333	0.1716	139.3433	30.3345	85.8765
-0.3452	-1.0417	0.1597	141.0522	38.9404	83.8623
-0.2800	-1.0409	0.1462	139.9536	44.1895	80.9937
-0.2311	-1.0533	0.1216	136.1084	48.8892	76.9653
-0.1917	-1.0640	0.1107	128.3569	49.0723	71.2891
-0.1577	-1.0466	0.1117	119.0796	48.8892	62.1948
-0.1783	-1.0323	0.1224	110.7178	49.1943	52.9175
-0.1697	-1.0458	0.1185	104.0039	49.8047	46.5698
-0.1548	-1.0176	0.1217	99.2432	52.1240	42.4194
-0.1489	-1.0137	0.1306	97.4731	55.4199	39.7949
-0.1385	-1.0092	0.1436	97.4121	56.8848	38.6353
-0.1101	-1.0074	0.1578	98.8770	58.3496	37.3535
-0.0956	-1.0201	0.1511	102.3560	58.8989	35.7666
-0.1075	-1.0210	0.1195	104.0039	57.7393	32.9590
-0.0892	-1.0110	0.0944	103.5156	56.6406	29.1138
-0.0507	-1.0189	0.0798	102.2949	54.4434	25.8789
-0.0627	-1.0251	0.0696	100.0977	50.2930	24.2310
-0.0830	-1.0269	0.0475	98.0835	44.9829	22.6440
-0.0867	-1.0259	0.0156	95.7031	40.4053	21.6675
-0.1085	-1.0145	-0.0031	92.7734	37.9028	20.5688
-0.1368	-1.0135	-0.0126	90.5762	36.7432	20.0195
-0.1343	-1.0160	-0.0184	89.5996	37.9028	20.9961
-0.1062	-1.0164	-0.0344	90.9424	39.4897	22.2778
-0.0925	-1.0220	-0.0575	93.3228	39.4897	23.1323
-0.0885	-1.0233	-0.0785	94.1162	36.3159	23.1323
-0.0787	-1.0220	-0.1062	92.1631	31.3110	21.6064
-0.0704	-1.0275	-0.1194	88.3789	26.4893	19.8975
-0.0775	-1.0165	-0.1299	84.3506	21.9727	18.4326
-0.0824	-1.0173	-0.1360	80.2612	16.8457	16.9067
-0.0869	-1.0225	-0.1497	76.1719	10.9863	15.9302
-0.1007	-1.0250	-0.1779	70.6787	6.3477	15.6250
-0.1404	-1.0063	-0.1956	65.0635	2.4414	15.7471
-0.1412	-0.9956	-0.1770	62.1948	1.4648	16.9067
-0.1158	-0.9916	-0.1567	63.3545	3.9062	19.8975
-0.1543	-0.9996	-0.1595	66.5894	6.7139	23.1934
-0.1803	-0.9901	-0.1615	70.8618	9.8267	26.0620
-0.1371	-0.9755	-0.1681	77.2705	15.8081	28.8086
-0.0673	-0.9792	-0.2040	85.1440	22.2778	31.3110
-0.0240	-0.9838	-0.2543	91.6138	24.1699	32.1655
-0.0081	-0.9803	-0.3066	95.8862	20.2637	31.1279
-0.0117	-0.9779	-0.3827	99.0601	13.6719	29.5410
-0.0151	-0.9788	-0.5250	100.0366	8.1787	27.4658
0.0410	-1.0651	-0.8051	92.1631	7.4463	22.2168
0.1238	-1.2053	-1.1307	57.8613	12.0850	12.4512
0.3029	-1.3647	-1.3269	-8.7891	15.9912	-0.1221
0.3785	-1.3926	-1.2665	-93.9941	9.1553	-20.9961
0.3999	-1.3126	-1.3077	-170.7153	-12.1460	-54.0161
0.3596	-1.2828	-1.5265	-239.0747	-52.1851	-92.0410
0.2834	-1.2838	-1.8683	-312.0728	-94.1162	-127.9297
0.2809	-1.2314	-2.0110	-392.3340	-125.3052	-167.1753
0.2617	-1.1191	-1.9651	-478.8208	-145.3247	-209.9609
0.2635	-0.9794	-1.8781	-551.7578	-157.4707	-252.5635
0.3334	-0.7964	-1.7628	-608.5815	-168.3350	-288.2080
0.3009	-0.6329	-1.3944	-652.6489	-183.3496	-317.8101
0.0090	-0.4391	-0.9821	-681.2134	-196.9604	-343.8721
-0.4944	0.0162	-0.4031	-693.2983	-188.7817	-360.1074
-0.9509	0.5754	0.3555	-674.1333	-160.4004	-355.8960
-1.4186	1.0258	1.2197	-620.1782	-127.0752	-327.7588
-1.9146	1.3904	1.9392	-524.3530	-75.9888	-279.9072
-1.9824	1.6913	2.3566	-391.6626	-5.3101	-206.8481
-1.4849	1.8492	2.5802	-247.2534	56.4575	-102.9053
-1.0565	1.6869	2.5103	-103.6987	80.0781	3.8452
-0.7819	1.3927	2.1837	20.8130	62.1338	83.4351
-0.6073	1.0818	1.7491	115.1123	27.2217	132.2021
-0.4617	0.7745	1.3057	177.3682	-2.9297	158.1421
-0.3032	0.5095	0.9170	210.3882	-11.1694	166.5649
-0.1809	0.2223	0.6714	216.7969	-2.6855	160.1562
-0.1392	-0.0433	0.5671	205.6274	7.2632	139.9536
-0.0980	-0.3218	0.4968	187.7441	14.0381	113.5254
-0.1820	-0.5685	0.4781	169.9829	15.1367	85.6934
-0.3612	-0.8263	0.4379	160.4004	9.4604	64.6973
-0.4761	-0.9698	0.4004	159.7290	6.6528	54.3823
-0.5730	-1.0544	0.3760	165.7715	10.2539	53.9551
-0.6622	-1.0920	0.3600	174.8047	15.8691	60.9131
-0.7002	-1.0773	0.3315	185.1196	26.5503	69.3359
-0.6768	-1.0664	0.2968	195.3735	46.2646	74.0967
-0.5758	-1.0371	0.2408	201.5381	64.6362	83.6182
-0.5471	-0.9208	0.4342	197.8149	78.2471	90.4541
-0.3676	-0.9255	0.3007	203.1250	78.9795	92.1631
-0.3978	-0.8652	0.2345	205.4443	75.4395	98.3887
-0.3602	-0.8905	0.2416	201.7212	78.9185	103.5156
-0.3016	-0.8961	0.2305	196.1670	79.0405	105.1636
-0.2761	-0.9033	0.1908	192.2607	76.9653	102.1729
-0.2869	-0.9146	0.1532	188.2935	75.3174	98.2666
-0.2590	-0.9214	0.1333	186.4624	76.1108	92.6514
-0.2137	-0.9381	0.1073	187.7441	81.4819	86.3647
-0.1477	-0.9623	0.0664	188.9648	85.2661	80.1392
-0.0704	-0.9817	0.0353	187.5000	83.9233	74.8291
-0.0397	-0.9983	0.0017	183.2275	79.2847	69.9463
-0.0271	-1.0293	-0.0472	175.7812	70.1904	67.2607
-0.0186	-1.0435	-0.0950	164.3677	58.1665	62.9883
-0.0188	-1.0525	-0.1263	150.2075	45.6543	58.1665
-0.0131	-1.0612	-0.1375	135.9253	35.7666	53.2837
-0.0110	-1.0662	-0.1635	122.9248	25.6958	49.5605
-0.0358	-1.0627	-0.1914	109.4971	13.4277	47.2412
-0.1118	-1.0519	-0.2047	96.1304	2.9907	43.3350
-0.1643	-1.0475	-0.1868	84.7778	-1.3428	41.0767
-0.1610	-1.0211	-0.1747	76.3550	2.5635	41.6260
-0.1570	-1.0114	-0.1541	70.8618	11.3525	41.5649
-0.1416	-1.0077	-0.1294	67.4438	20.3857	39.6729
-0.1021	-1.0015	-0.1073	67.3218	28.9917	36.7432
-0.0522	-1.0037	-0.1182	69.9463	35.8887	33.9355
-0.0225	-1.0099	-0.1316	71.5942	37.9639	30.8838
0.0078	-1.0082	-0.1382	71.2891	34.4238	27.5269
0.0233	-1.0020	-0.1456	70.0684	27.7100	24.7803
0.0256	-1.0048	-0.1443	68.7866	19.2871	23.0103
0.0077	-1.0017	-0.1478	67.5659	9.5825	21.9116
-0.0421	-0.9979	-0.1554	65.7349	0.7935	20.8130
-0.0909	-0.9803	-0.1621	64.9414	-3.7842	20.5078
-0.1216	-0.9636	-0.1587	66.4063	-3.3569	22.6440
-0.1598	-0.9622	-0.1569	71.5942	0.8545	26.5503
-0.1332	-0.9657	-0.1705	79.3457	8.6060	31.9824
-0.0985	-0.9733	-0.1979	86.6089	18.7378	36.6211
-0.0647	-0.9841	-0.2246	92.2241	27.8931	38.3301
0.0143	-0.9790	-0.2479	97.0459	32.1655	38.8794
0.0782	-0.9972	-0.2799	100.5249	30.0293	38.5132
0.0665	-1.0083	-0.3335	100.0366	22.6440	36.9873
0.0283	-0.9949	-0.3627	95.8252	12.5122	34.5459
0.0068	-0.9709	-0.3657	92.3462	3.7842	32.8369
-0.0088	-0.9564	-0.3663	93.3838	-1.4648	32.8369
-0.0450	-0.9471	-0.3676	98.0225	-3.5400	34.6680
-0.0760	-0.9221	-0.3763	106.0791	-1.3428	36.4380
-0.0856	-0.8903	-0.3689	118.2861	5.9814	37.6587
-0.0687	-0.8700	-0.3804	133.6060	16.8457	39.3677
